"t","g","y","pres","gop","s","l"
-6,0,0.243259460445721,0.0439104848752448,0.0219650324125124,0,0
-6,1,0.151744610794559,0.00122374686124644,0.00856622802872509,0,0
-5,0,0.294141631189486,0.056591561724911,0.0370880961237959,0,0
-5,1,0.195799497799431,0.000611873430623221,0.0128493420430876,0,0
-4,0,0.285002689629698,0.0400587416294716,0.030161688889141,0,0
-4,1,0.18050266203385,0.00122374686124644,0.0116255951818412,0,0
-3,0,0.257739445181419,0.0400930065415865,0.0211206470782523,0,0
-3,1,0.152356484225182,0.00183562029186966,0.00428311401436254,0,0
-2,0,0.182086802345734,0.0445957831175428,0.0197200687955558,0,0
-2,1,0.139507142182094,0.00428311401436254,0.00673060773685543,0,0
-1,0,0.337316032327692,0.0701102933011005,0.0399284125887489,0,0
-1,1,0.195799497799431,0.00428311401436254,0.0171324560574502,0,0
0,0,0.542102727076116,0.173620921559631,0.0579468613737415,1.002,0
0,1,0.413626439101297,0.00244749372249288,0.0189680763493198,1,0
1,0,0.579147380186338,0.103621989222904,0.0345494332601401,1.002,0
1,1,0.242913751957419,0.00673060773685543,0.00856622802872509,1,0
2,0,0.450701074009619,0.0344056430039437,0.0268771523135556,1.002,0
2,1,0.25453934713926,0.0030593671531161,0.0146849623349573,1,0
3,0,0.266156376093072,0.0215581365811479,0.0515827658218294,1.002,0
3,1,0.134000281306485,0.00122374686124644,0.0201918232105663,1,0
4,0,0.331815290186389,0.0475945748010272,0.0422223260801553,1.002,0
4,1,0.290028006115407,0.00244749372249288,0.0201918232105663,1,0
5,0,0.327638030275524,0.0577535093696645,0.0438266582152494,1.002,0
5,1,0.37813778012515,0.00673060773685543,0.0373242792680165,1,0
6,0,0.218172037916738,0.0155893112654184,0.0318932906978047,1.002,0
6,1,0.120539065832774,0.00244749372249288,0.0201918232105663,1,0
7,0,0.237030588921976,0.0203258234918728,0.0416184070041302,1.002,0
7,1,0.162146459115153,0.00122374686124644,0.0275343043780449,1,0
8,0,0.225641176884356,0.00922766320722879,0.0305765390751036,1.002,0
8,1,0.094228508315976,0.00122374686124644,0.0220274435024359,1,0
9,0,0.221534894291443,0.0110400323087348,0.0282887443180034,1.002,0
9,1,0.07220106481354,0,0.00550686087560899,1,0
10,0,0.216048837112475,0.0088036349198069,0.0216003558478609,1.002,0
10,1,0.083214786564758,0,0.00611873430623221,1,0
11,0,0.209425307225979,0.00823887574334166,0.0259318078632427,1.002,0
11,1,0.0783197991197722,0,0.00795435459810187,1,0
12,0,0.167813018956155,0.00631820504461538,0.0226093351349586,0,1.002
12,1,0.07220106481354,0.00428311401436254,0.00673060773685543,0,1
13,0,0.189889412333041,0.00739265478878975,0.0252642539504328,0,1.002
13,1,0.0679179507991775,0.000611873430623221,0.0122374686124644,0,1
14,0,0.192724221937118,0.00440915994107093,0.0231802130457301,0,1.002
14,1,0.0507854947417273,0,0.00611873430623221,0,1
15,0,0.218127371156303,0.0052517096550391,0.0322683691107768,0,1.002
15,1,0.0599635962010756,0,0.00734248116747865,0,1
16,0,0.265107625032984,0.00954338989743037,0.0368145887003073,0,1.002
16,1,0.111972837804049,0,0.00795435459810187,0,1
17,0,0.183833700990163,0.0176696809295374,0.0525134253098073,0,1.002
17,1,0.124822179847137,0.00183562029186966,0.03610053240677,0,1
18,0,0.179414139200771,0.0067379502180229,0.0357597189059129,0,1.002
18,1,0.088721647440367,0.000611873430623221,0.0189680763493198,0,1
19,0,0.175707409958056,0.00825356070567662,0.0320095466496232,0,1.002
19,1,0.077707925689149,0,0.011013721751218,0,1
20,0,0.174040054859608,0.00507732572731148,0.0289269283061434,0,1.002
20,1,0.0789316725503954,0,0.0183562029186966,0,1
21,0,0.2134618362478,0.0111985075272662,0.029471495659398,0,1.002
21,1,0.139507142182094,0,0.0159087091962037,0,1
22,0,0.237782581368212,0.00909305105249168,0.0226576731359779,0,1.002
22,1,0.0703654445216704,0.000611873430623221,0.00611873430623221,0,1
23,0,0.201056102441915,0.0066718678875156,0.0219962379574742,0,1.002
23,1,0.0783197991197722,0,0.00917810145934831,0,1
24,0,0.200898850970244,0.00878038372944322,0.0233288982893715,0,1.002
24,1,0.0801554194116419,0,0.0030593671531161,0,1
25,0,0.149117226283463,0.0111569001339838,0.0143759662524926,0,1.002
25,1,0.108913470650933,0,0.00489498744498576,0,1
26,0,0.203477285606891,0.0111250827155914,0.0282263332280798,0,1.002
26,1,0.0801554194116419,0,0.0122374686124644,0,1
27,0,0.174709444392709,0.00766555033884771,0.0180680105328731,0,1.002
27,1,0.0752604319666561,0,0.00428311401436254,0,1
28,0,0.140640331775609,0.0095152437196217,0.0222746403684077,0,1.002
28,1,0.0599635962010756,0,0.0030593671531161,0,1
29,0,0.143219378285685,0.0119584543281002,0.0152056666244177,0,1.002
29,1,0.0501736213111041,0,0.00611873430623221,0,1
30,0,0.153299381181772,0.0072305083296746,0.015403301742509,0,1.002
30,1,0.0715891913829168,0,0.0030593671531161,0,1
31,0,0.15350313503417,0.0061132274453566,0.0123482177034072,0,1.002
31,1,0.0465023807273648,0,0.00611873430623221,0,1
32,0,0.169318227595488,0.00400471160342898,0.0131320275680356,0,1.002
32,1,0.0562923556173363,0,0.00183562029186966,0,1
33,0,0.155613486496389,0.00422804540560645,0.0145118021540909,0,1.002
33,1,0.0281461778086681,0,0.00244749372249288,0,1
34,0,0.142394572901205,0.00310770515413534,0.0153396669057241,0,1.002
34,1,0.0299817981005378,0,0,0,1
35,0,0.203474226239738,0.00423844725392705,0.0208128747426488,0,1.002
35,1,0.07220106481354,0,0.00856622802872509,0,1
36,0,0.170609280534103,0.00884646605995052,0.0161008374534194,0,1.002
36,1,0.0611873430623221,0.000611873430623221,0.00734248116747865,0,1
37,0,0.188280185210502,0.0104538575621977,0.0206770388410505,0,1.002
37,1,0.088721647440367,0,0.00489498744498576,0,1
38,0,0.175179363187428,0.00462148002149718,0.0169648027374594,0,1.002
38,1,0.0367124058373932,0,0.00489498744498576,0,1
39,0,0.148352996368614,0.0125966383162402,0.0143190620234446,0,1.002
39,1,0.094228508315976,0.00183562029186966,0.00550686087560899,0,1
40,0,0.175034961057801,0.0114077682405393,0.0148128438819575,0,1.002
40,1,0.0709773179522936,0.00183562029186966,0.00367124058373932,0,1
41,0,0.173052491142582,0.008769370007692,0.0199562519397763,0,1.002
41,1,0.0923928880241063,0.00122374686124644,0.00795435459810187,0,1
42,0,0.204982494246224,0.00516604737475185,0.0240992469385262,0,1.002
42,1,0.066694203937931,0,0.00917810145934831,0,1
43,0,0.191304063704642,0.00586786619967669,0.0243703068682923,0,1.002
43,1,0.07220106481354,0.00122374686124644,0.00428311401436254,0,1
44,0,0.175955218697458,0.00858580797850503,0.0198124616835799,0,1.002
44,1,0.0728129382441632,0.000611873430623221,0.00734248116747865,0,1
45,0,0.168965788499449,0.00581708070493496,0.0189778663242098,0,1.002
45,1,0.0636348367848149,0,0.00550686087560899,0,1
46,0,0.120527440237593,0.00637021428621835,0.0108944064322464,0,1.002
46,1,0.0397717729905093,0,0.00183562029186966,0,1
47,0,0.163293109924141,0.00852645625573458,0.0200547635621067,0,1.002
47,1,0.0562923556173363,0,0.00428311401436254,0,1
48,0,0.171181994065167,0.0148128438819575,0.0129680454886285,0,1.002
48,1,0.0801554194116419,0,0.0030593671531161,0,1
49,0,0.170866267374965,0.00820644645151863,0.010773255492983,0,1.002
49,1,0.0550686087560898,0,0.00367124058373932,0,1
50,0,0.110041153383572,0.0094993350104255,0.010191975733891,0,1.002
50,1,0.041607393282379,0,0.00183562029186966,0,1
51,0,0.107000754306805,0.00934024791846346,0.0128964562972456,0,1.002
51,1,0.0813791662728883,0.00428311401436254,0.00795435459810187,0,1
52,0,0.0472256151223614,0.00325210728376242,0.00385663823321816,0,1.002
52,1,0.0385480261292629,0,0.00428311401436254,0,1
