"t","g","y","pres","gop","s","l"
-39,0,1.60646527988939,0.0432452070121323,0.00334490697247727,0,0
-39,1,1.79618544327364,0.019536624795,0.000592018933181818,0,0
-38,0,1.17308818018497,0.0490256798757195,0.00473141531398909,0,0
-38,1,1.33885081739068,0.0142084543963636,0.00118403786636364,0,0
-37,0,1.22726560881724,0.0493145851151123,0.00736826764238091,0,0
-37,1,1.11565967958114,0.0171685490622727,0.00473615146545454,0,0
-36,0,1.28414885998361,0.0369834227558682,0.00395705454938727,0,0
-36,1,1.07984253412364,0.0142084543963636,0.00236807573272727,0,0
-35,0,1.18758583583019,0.0512244381935568,0.00648852750767273,0,0
-35,1,1.42262149643591,0.0112483597304545,0.00236807573272727,0,0
-34,0,1.28035668270712,0.0534918707076432,0.00792890957210409,0,0
-34,1,1.51556846894545,0.019536624795,0.00118403786636364,0,0
-33,0,1.73362206645285,0.0371562922843573,0.00552057655192045,0,0
-33,1,1.37762805751409,0.01302441653,0.00414413253227273,0,0
-32,0,1.88042381727608,0.0693869870446418,0.00781820203159909,0,0
-32,1,1.95425449843318,0.0337450791913636,0.00710422719818182,0,0
-31,0,1.67864422822292,0.0361220352080886,0.00753936111407045,0,0
-31,1,1.46376681229205,0.0183525869286364,0.00473615146545454,0,0
-30,0,1.42961620013145,0.039001615299085,0.00690234874196682,0,0
-30,1,1.44571023483,0.0136164354631818,0.00710422719818182,0,0
-29,0,1.51192814452532,0.0627942642047291,0.00900283191689591,0,0
-29,1,1.23021534315182,0.0142084543963636,0.00296009466590909,0,0
-28,0,1.31978573567596,0.0541537478749404,0.00995302230465273,0,0
-28,1,1.53332903694091,0.0272328709263636,0.00532817039863636,0,0
-27,0,1.88473785924217,0.0430119515524586,0.00770512641536136,0,0
-27,1,1.65942906970864,0.0213126815945455,0.0106563407972727,0,0
-26,0,2.0297161917512,0.0662042932598564,0.0120422571198514,0,0
-26,1,1.21482285088909,0.0248647951936364,0.0124323975968182,0,0
-25,0,1.82186811262346,0.0491008662802336,0.0100554415800932,0,0
-25,1,1.64285253957955,0.0284169087927273,0.00592018933181818,0,0
-24,0,1.44603288514858,0.0377785041831314,0.0188741556087695,0,0
-24,1,1.79470539594068,0.0254568141268182,0.00769624613136364,0,0
-23,0,1.4365913672022,0.0407451110573055,0.0162467755833086,0,0
-23,1,1.13075616237727,0.019536624795,0.00828826506454545,0,0
-22,0,1.54409934138282,0.0567461987833436,0.0123838520442973,0,0
-22,1,1.32849048606,0.0248647951936364,0.006512208265,0,0
-21,0,1.795796782844,0.0534687819692491,0.0134104128744345,0,0
-21,1,2.25204002182364,0.0319690223918182,0.00888028399772727,0,0
-20,0,1.79497890868781,0.0662149496006536,0.0466244510827341,0,0
-20,1,1.82637840886591,0.0343370981245455,0.0627540069172727,0,0
-19,0,1.85025778854526,0.0838494175633404,0.0503689708351091,0,0
-19,1,2.038321186945,0.0515056471868182,0.0538737229195454,0,0
-18,0,2.41501128975939,0.0507816080315368,0.00851027216448864,0,0
-18,1,2.12712402692227,0.0254568141268182,0.00592018933181818,0,0
-17,0,2.1972341650938,0.04501238352768,0.00686978770064182,0,0
-17,1,2.09633904239682,0.019536624795,0.00532817039863636,0,0
-16,0,1.91560276632361,0.0618606503471014,0.0146045150626623,0,0
-16,1,1.699686357165,0.0319690223918182,0.0124323975968182,0,0
-15,0,1.77233892064507,0.0749466368461523,0.0107534319023145,0,0
-15,1,1.94774229016818,0.0378892117236364,0.00828826506454545,0,0
-14,0,1.37874726930727,0.183946202728923,0.0118628753830973,0,0
-14,1,1.18403786636364,0.0526896850531818,0.00414413253227273,0,0
-13,0,1.64791518948665,0.0761549474887764,0.0153214499907455,0,0
-13,1,1.79796150007318,0.0290089277259091,0.00710422719818182,0,0
-12,0,1.58982333166818,0.055972430037675,0.0128385225849809,0,0
-12,1,1.76924858181386,0.0213126815945455,0.00592018933181818,0,0
-11,0,1.61546071156962,0.0658555941082123,0.0102265350517827,0,0
-11,1,1.62923610411636,0.0284169087927273,0.0112483597304545,0,0
-10,0,1.25452985674706,0.0578657065859904,0.012809513657255,0,0
-10,1,1.44097408336455,0.0296009466590909,0.0136164354631818,0,0
-9,0,2.30458407021926,0.0715283195259604,0.0213410985033382,0,0
-9,1,1.62449995265091,0.0183525869286364,0.019536624795,0,0
-8,0,1.51578189177087,0.0518584904709945,0.0155079359546977,0,0
-8,1,1.80210563260545,0.0165765301290909,0.0148004733295455,0,0
-7,0,1.46726742024395,0.0436833010226868,0.0157773045692955,0,0
-7,1,1.65706099397591,0.0124323975968182,0.0148004733295455,0,0
-6,0,1.69474092700667,0.0263631951135195,0.0102987613616309,0,0
-6,1,2.04187330054409,0.0106563407972727,0.00532817039863636,0,0
-5,0,1.84603758158008,0.0357745200943109,0.0144209891933759,0,0
-5,1,1.53865720733955,0.0142084543963636,0.0112483597304545,0,0
-4,0,1.94463271072164,0.0280877462658782,0.0113549231384273,0,0
-4,1,1.80092159473909,0.0100643218640909,0.0100643218640909,0,0
-3,0,1.16594280767093,0.0394207647037777,0.011259608090185,0,0
-3,1,1.34329095938955,0.00947230293090909,0.006512208265,0,0
-2,0,1.35423294932208,0.0321324196173764,0.0112329672381918,0,0
-2,1,2.13008412158818,0.0112483597304545,0.00592018933181818,0,0
-1,0,2.47509795537322,0.0417426629597168,0.0234463178297327,0,0
-1,1,1.72159105769273,0.0254568141268182,0.0112483597304545,0,0
0,0,2.09786467518763,0.0889887339222918,0.0215181121643595,0.999,0
0,1,2.33137055887,0.0574258365186364,0.0148004733295455,1,0
1,0,2.24121140351681,0.0695444640808682,0.0154250533040523,0.999,0
1,1,1.85153921352614,0.0290089277259091,0.0100643218640909,1,0
2,0,2.32480210880635,0.0348681391076095,0.0152208067721045,0.999,0
2,1,2.69013403237818,0.0242727762604545,0.0236807573272727,1,0
3,0,2.02677918582369,0.0154759669323059,0.0218383944072109,0.999,0
3,1,2.51578445655614,0.006512208265,0.0213126815945455,1,0
4,0,1.42133918342664,0.0249530060146805,0.0173035293790382,0.999,0
4,1,2.08213058800045,0.0266408519931818,0.0278248898595455,1,0
5,0,1.12606293228447,0.0286152351353432,0.0193377064334509,0.999,0
5,1,1.84177090112864,0.02604883306,0.0526896850531818,1,0
6,0,1.27873780693433,0.0107297511449873,0.0135501293426655,0.999,0
6,1,1.82223427633364,0.0100643218640909,0.0189446058618182,1,0
7,0,1.23741429337931,0.0186592527360245,0.02392585316561,0.999,0
7,1,1.89682866191455,0.00947230293090909,0.0449934389218182,1,0
8,0,1.19753945015378,0.00958952267967909,0.0134175171016327,0.999,0
8,1,1.53096096120818,0.00710422719818182,0.0171685490622727,1,0
9,0,1.42783659121831,0.01022416697605,0.01165685279435,0.999,0
9,1,2.05874584013977,0.00592018933181818,0.00828826506454545,1,0
10,0,2.52127424812353,0.0109973437027855,0.0178434506461,0.999,0
10,1,1.2340634662175,0.00592018933181818,0.0124323975968182,1,0
11,0,0.775823347376244,0.00818939790270409,0.00999505564890864,0.999,0
11,1,1.60733140358864,0.00414413253227273,0.0100643218640909,1,0
12,0,1.05471843463727,0.00698286331687954,0.0117924251300486,0,0.999
12,1,1.85953146912409,0.0100643218640909,0.006512208265,0,1
13,0,0.699845413548489,0.00816394108857727,0.0121026430510359,0,0.999
13,1,1.28231300927182,0.00355211359909091,0.0153924922627273,0,1
14,0,0.638799973272379,0.00412874004001,0.0122565679736632,0,0.999
14,1,1.11891578371364,0.00118403786636364,0.00532817039863636,0,1
15,0,0.732029930831985,0.00396948694698409,0.0120955388238377,0,0.999
15,1,1.37644401964773,0.00236807573272727,0.00888028399772727,0,1
16,0,0.780341043855354,0.00793009360997045,0.0200978587436564,0,0.999
16,1,2.06081790640591,0.00828826506454545,0.0207206626613636,0,1
17,0,1.08541491233221,0.0103473069141518,0.0263957561548445,0,0.999
17,1,1.06267398506136,0.0136164354631818,0.0515056471868182,0,1
18,0,0.908619706297191,0.00584263485157136,0.0189771669031432,0,0.999
18,1,1.18048575276455,0.00710422719818182,0.0313770034586364,0,1
19,0,0.609538253462001,0.00765006865457545,0.0140219684324114,0,0.999
19,1,1.152660862905,0.00592018933181818,0.0148004733295455,0,1
20,0,0.692501714691835,0.00414058041867364,0.0178641713087614,0,0.999
20,1,1.06741013652682,0.00710422719818182,0.0213126815945455,0,1
21,0,0.678722178012561,0.0130966428398482,0.0189138208772927,0,0.999
21,1,1.23968764608273,0.01302441653,0.0118403786636364,0,1
22,0,0.916286351481895,0.00886785160013045,0.011168437174475,0,0.999
22,1,0.892172532305,0.00769624613136364,0.00888028399772727,0,1
23,0,0.544475668714786,0.00697753514648091,0.0164930554595123,0,0.999
23,1,0.857835434180454,0.00118403786636364,0.006512208265,0,1
24,0,0.661406512245393,0.00647017492074409,0.0125235685125282,0,0.999
24,1,1.23524750408386,0.00828826506454545,0.0118403786636364,0,1
25,0,0.591513941031814,0.00711014738751364,0.00996545470224954,0,0.999
25,1,1.20623857635795,0.00828826506454545,0.0112483597304545,0,1
26,0,0.549257109628629,0.00459821105402318,0.0134275814234968,0,0.999
26,1,1.17811767703182,0.0124323975968182,0.0177605679954545,0,1
27,0,0.674590773887352,0.00656489795005318,0.00944210996531682,0,0.999
27,1,0.837114771519091,0.00414413253227273,0.00473615146545454,0,1
28,0,0.597148481228372,0.00779215319853909,0.0137638481775441,0,0.999
28,1,1.04313736026636,0.00710422719818182,0.006512208265,0,1
29,0,0.460237590721812,0.00772584707802273,0.0102857369451009,0,0.999
29,1,1.12957212451091,0.0100643218640909,0.0153924922627273,0,1
30,0,0.498492670146154,0.00441350114687045,0.00977896873829727,0,0.999
30,1,0.540513285995,0.00769624613136364,0.00414413253227273,0,1
31,0,0.518558559867419,0.00354264129616,0.00651576037859909,0,0.999
31,1,0.555905778257727,0.00296009466590909,0.00592018933181818,0,1
32,0,0.706240106055252,0.00295713457124318,0.00552649674125227,0,0.999
32,1,1.05882586199568,0.00236807573272727,0.00296009466590909,0,1
33,0,0.760190791436111,0.00157773045692955,0.00478469701797545,0,0.999
33,1,1.12187587837955,0.00473615146545454,0.00236807573272727,0,1
34,0,0.747388974024988,0.00250068797376,0.00560878737296455,0,0.999
34,1,0.834746695786364,0.00355211359909091,0.00355211359909091,0,1
35,0,0.978001069161967,0.003210518674645,0.0105515534460995,0,0.999
35,1,1.12838808664455,0.00296009466590909,0.00769624613136364,0,1
36,0,0.74753461068255,0.00645537444741454,0.00824090354989091,0,0.999
36,1,0.85961149098,0.00532817039863636,0.0100643218640909,0,1
37,0,0.673961753770846,0.00472490310572409,0.00724986385574455,0,0.999
37,1,1.02537679227091,0.00473615146545454,0.00828826506454545,0,1
38,0,0.665041508495129,0.000919997422164545,0.00206081790640591,0,0.999
38,1,0.959958700154318,0.000592018933181818,0.00236807573272727,0,1
39,0,0.942178003515135,0.00082053824139,0.00296187072270864,0,0.999
39,1,1.79944154740614,0.00118403786636364,0.00296009466590909,0,1
40,0,0.636481035111106,0.00196313478243091,0.00184473099579455,0,0.999
40,1,1.087538780255,0.00296009466590909,0.00355211359909091,0,1
41,0,0.565473692246345,0.00154280133987182,0.00404348931363182,0,0.999
41,1,0.835930733652727,0.00355211359909091,0.00532817039863636,0,1
42,0,0.621661913185165,0.000943086160558636,0.00576744844705727,0,0.999
42,1,0.846883083916591,0.00177605679954545,0.00947230293090909,0,1
43,0,0.819516712720795,0.00306014586561682,0.00690708489343227,0,0.999
43,1,1.37289190604864,0.00236807573272727,0.00947230293090909,0,1
44,0,0.760670918790922,0.0113259142107014,0.0114650386599991,0,0.999
44,1,1.01886458400591,0.00828826506454545,0.01302441653,0,1
45,0,0.624554517692691,0.00460768335695409,0.00796502272702818,0,0.999
45,1,1.03188900053591,0.00414413253227273,0.006512208265,0,1
46,0,0.982010813396408,0.00625349599119955,0.00544953427993864,0,0.999
46,1,0.953150482422727,0.00473615146545454,0.00532817039863636,0,1
47,0,0.830427917668802,0.00655542564712227,0.00914373242299318,0,0.999
47,1,0.689110038223636,0.00888028399772727,0.0118403786636364,0,1
48,0,0.659666272591305,0.012314585829115,0.01225597595473,0,0.999
48,1,1.26958460220841,0.0159845111959091,0.006512208265,0,1
49,0,0.796120124481449,0.00596399873287364,0.00570883857267227,0,0.999
49,1,0.733511458212273,0.0171685490622727,0.0112483597304545,0,1
50,0,0.692767531192834,0.00548919954846182,0.00320874261784545,0,0.999
50,1,0.666317309296136,0.0106563407972727,0.00473615146545454,0,1
51,0,0.804181054275653,0.00599241564166636,0.00539270046235318,0,0.999
51,1,1.16923739303409,0.0100643218640909,0.006512208265,0,1
52,0,0.545599912668898,0.00294943832511182,0.000751272026207727,0,0.999
52,1,0.862571585645909,0.00355211359909091,0.00177605679954545,0,1
