"t","g","y","pres","gop","s","l"
35,0,0.486510855559615,0.0122060236167409,0.0667747358737548,0,0.999
35,1,0.342923772924913,0.0128918711625907,0.0335188650227358,0,1
36,0,0.450668875353381,0.0259796987668528,0.0682650361801503,0,0.999
36,1,0.324875153297286,0.0232053680926633,0.0438323619528084,0,1
37,0,0.468206976882969,0.0218517216205912,0.0535708814290294,0,0.999
37,1,0.363550766785058,0.0206269938601451,0.036097239255254,0,1
38,0,0.282986885515796,0.00198276978480645,0.0182600463146935,0,0.999
38,1,0.123761963160871,0.00257837423251814,0.0103134969300726,0,1
39,0,0.242400696721728,0.00335188650227358,0.0224421693198379,0,0.999
39,1,0.22174018399656,0.00515674846503628,0.0128918711625907,0,1
40,0,0.233288722184009,0.00745665828044246,0.0167671676340655,0,0.999
40,1,0.190799693206342,0.0128918711625907,0.0154702453951088,0,1
41,0,0.254555152853818,0.00430588496830529,0.0249328788284504,0,0.999
41,1,0.229475306694114,0.0154702453951088,0.0232053680926633,0,1
42,0,0.356810896541255,0.00700286441551927,0.0451705381794853,0,0.999
42,1,0.273307668646923,0.00773512269755442,0.0412539877202902,0,1
43,0,0.371208538255637,0.0116439380340519,0.0566107846491683,0,0.999
43,1,0.283621165576995,0.0103134969300726,0.0412539877202902,0,1
44,0,0.509334624265866,0.0350349490714565,0.0743783614854508,0,0.999
44,1,0.394491257575275,0.036097239255254,0.0567242331153991,0,1
45,0,0.50537681981895,0.0213592521421803,0.0675972372539281,0,0.999
45,1,0.29135628827455,0.018048619627627,0.0283621165576995,0,1
46,0,0.327391646548223,0.019541498308255,0.0388715699294435,0,0.999
46,1,0.265572545949368,0.0206269938601451,0.0232053680926633,0,1
47,0,0.487936696510198,0.0244636147181321,0.0717638900136774,0,0.999
47,1,0.394491257575275,0.0386756134877721,0.0515674846503628,0,1
48,0,0.500096309390753,0.0370873349605409,0.0611745070407254,0,0.999
48,1,0.505361349573555,0.0696161042779898,0.0283621165576995,0,1
49,0,0.506467472119306,0.0256780289816482,0.0399854275978913,0,0.999
49,1,0.379021012180166,0.074772852743026,0.0489891104178447,0,1
50,0,0.297673305144219,0.0169992213149921,0.023174427601873,0,0.999
50,1,0.283621165576995,0.0464107361853265,0.0206269938601451,0,1
51,0,0.313071356060818,0.0242083556691128,0.0430253308180302,0,0.999
51,1,0.368707515250094,0.0438323619528084,0.0283621165576995,0,1
52,0,0.115258484942026,0.0128299901810103,0.0136421780642535,0,0.999
52,1,0.15212407971857,0.0257837423251814,0.0154702453951088,0,1
